date,sku,sales,is_promo,discount,price
2025-09-09,SKU003,88,0,0,100.0
2025-09-10,SKU003,88,0,0,100.0
2025-09-11,SKU003,84,0,0,100.0
2025-09-12,SKU003,69,0,0,100.0
2025-09-13,SKU003,112,0,0,100.0
2025-09-14,SKU003,79,0,0,100.0
2025-09-15,SKU003,85,0,0,100.0
2025-09-16,SKU003,48,0,0,100.0
2025-09-17,SKU003,58,0,0,100.0
2025-09-18,SKU003,89,1,10,90.0
2025-09-19,SKU003,113,1,20,80.0
2025-09-20,SKU003,149,1,20,80.0
2025-09-21,SKU003,80,0,0,100.0
2025-09-22,SKU003,58,0,0,100.0
2025-09-23,SKU003,65,0,0,100.0
2025-09-24,SKU003,57,0,0,100.0
2025-09-25,SKU003,71,0,0,100.0
2025-09-26,SKU003,46,0,0,100.0
2025-09-27,SKU003,115,0,0,100.0
2025-09-28,SKU003,124,0,0,100.0
2025-09-29,SKU003,56,0,0,100.0
2025-09-30,SKU003,73,0,0,100.0
2025-10-01,SKU003,64,0,0,100.0
2025-10-02,SKU003,79,1,25,75.0
2025-10-03,SKU003,84,1,15,85.0
2025-10-04,SKU003,115,1,20,80.0
2025-10-05,SKU003,102,0,0,100.0
2025-10-06,SKU003,85,0,0,100.0
2025-10-07,SKU003,79,0,0,100.0
2025-10-08,SKU003,62,0,0,100.0
2025-10-09,SKU003,88,0,0,100.0
2025-10-10,SKU003,66,0,0,100.0
2025-10-11,SKU003,91,0,0,100.0
2025-10-12,SKU003,81,0,0,100.0
2025-10-13,SKU003,87,0,0,100.0
2025-10-14,SKU003,54,0,0,100.0
2025-10-15,SKU003,63,0,0,100.0
2025-10-16,SKU003,85,1,15,85.0
2025-10-17,SKU003,133,1,25,75.0
2025-10-18,SKU003,82,1,20,80.0
2025-10-19,SKU003,81,0,0,100.0
2025-10-20,SKU003,91,0,0,100.0
2025-10-21,SKU003,61,0,0,100.0
2025-10-22,SKU003,52,0,0,100.0
2025-10-23,SKU003,87,0,0,100.0
2025-10-24,SKU003,85,0,0,100.0
2025-10-25,SKU003,94,0,0,100.0
2025-10-26,SKU003,83,0,0,100.0
2025-10-27,SKU003,56,0,0,100.0
2025-10-28,SKU003,61,0,0,100.0
2025-10-29,SKU003,75,0,0,100.0
2025-10-30,SKU003,93,1,10,90.0
2025-10-31,SKU003,125,1,25,75.0
2025-11-01,SKU003,77,1,20,80.0
2025-11-02,SKU003,113,0,0,100.0
2025-11-03,SKU003,88,0,0,100.0
2025-11-04,SKU003,53,0,0,100.0
2025-11-05,SKU003,89,0,0,100.0
2025-11-06,SKU003,44,0,0,100.0
2025-11-07,SKU003,75,0,0,100.0
2025-11-08,SKU003,92,0,0,100.0
2025-11-09,SKU003,83,0,0,100.0
2025-11-10,SKU003,78,0,0,100.0
2025-11-11,SKU003,82,0,0,100.0
2025-11-12,SKU003,82,0,0,100.0
2025-11-13,SKU003,84,1,20,80.0
2025-11-14,SKU003,62,1,15,85.0
2025-11-15,SKU003,132,1,15,85.0
2025-11-16,SKU003,115,0,0,100.0
2025-11-17,SKU003,91,0,0,100.0
2025-11-18,SKU003,96,0,0,100.0
2025-11-19,SKU003,70,0,0,100.0
2025-11-20,SKU003,83,0,0,100.0
2025-11-21,SKU003,73,0,0,100.0
2025-11-22,SKU003,65,0,0,100.0
2025-11-23,SKU003,81,0,0,100.0
2025-11-24,SKU003,53,0,0,100.0
2025-11-25,SKU003,88,0,0,100.0
2025-11-26,SKU003,50,0,0,100.0
2025-11-27,SKU003,88,1,25,75.0
2025-11-28,SKU003,68,1,10,90.0
2025-11-29,SKU003,126,1,25,75.0
2025-11-30,SKU003,62,0,0,100.0
2025-12-01,SKU003,81,0,0,100.0
2025-12-02,SKU003,130,0,0,100.0
2025-12-03,SKU003,102,0,0,100.0
2025-12-04,SKU003,78,0,0,100.0
2025-12-05,SKU003,70,0,0,100.0
2025-12-06,SKU003,101,0,0,100.0
2025-12-07,SKU003,123,0,0,100.0
2025-12-08,SKU003,102,0,0,100.0
2025-12-09,SKU003,99,0,0,100.0
2025-12-10,SKU003,71,0,0,100.0
2025-12-11,SKU003,98,1,25,75.0
2025-12-12,SKU003,149,1,20,80.0
2025-12-13,SKU003,145,1,15,85.0
2025-12-14,SKU003,119,0,0,100.0
2025-12-15,SKU003,104,0,0,100.0
2025-12-16,SKU003,108,0,0,100.0
2025-12-17,SKU003,94,0,0,100.0
2025-12-18,SKU003,87,0,0,100.0
2025-12-19,SKU003,77,0,0,100.0
2025-12-20,SKU003,139,0,0,100.0
2025-12-21,SKU003,147,0,0,100.0
2025-12-22,SKU003,88,0,0,100.0
2025-12-23,SKU003,78,0,0,100.0
2025-12-24,SKU003,73,0,0,100.0
2025-12-25,SKU003,128,1,25,75.0
2025-12-26,SKU003,68,1,10,90.0
2025-12-27,SKU003,149,1,25,75.0
2025-12-28,SKU003,72,0,0,100.0
2025-12-29,SKU003,120,0,0,100.0
2025-12-30,SKU003,62,0,0,100.0
2025-12-31,SKU003,115,0,0,100.0
