date,sku,sales,is_promo,discount,price,day_of_week,month,year,day_of_month,is_weekend,is_holiday,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_std_7,days_since_promo,promo_freq_28
2025-02-07,SKU001,110,1,10,90.0,4,2,2025,7,0,0,88.0,77.0,132.0,91.0,89.85714285714286,98.0,15.518038658590784,3,0.21428571428571427
2025-02-08,SKU001,128,1,10,90.0,5,2,2025,8,1,0,110.0,107.0,180.0,152.0,94.57142857142857,96.42857142857143,15.967228342839402,3,0.21428571428571427
2025-02-09,SKU001,74,0,0,100.0,6,2,2025,9,1,0,128.0,99.0,98.0,119.0,97.57142857142857,92.71428571428571,20.123428657969125,4,0.21428571428571427
2025-02-10,SKU001,70,0,0,100.0,0,2,2025,10,0,0,74.0,89.0,95.0,94.0,94.0,91.0,21.962088546705353,5,0.21428571428571427
2025-02-11,SKU001,72,0,0,100.0,1,2,2025,11,0,0,70.0,105.0,84.0,120.0,91.28571428571429,89.21428571428571,23.78174570067182,6,0.21428571428571427
2025-02-12,SKU001,98,0,0,100.0,2,2,2025,12,0,0,72.0,64.0,90.0,88.0,86.57142857142857,88.35714285714286,23.88065565024775,7,0.21428571428571427
2025-02-13,SKU001,101,0,0,100.0,3,2,2025,13,0,0,98.0,88.0,64.0,86.0,91.42857142857143,88.92857142857143,21.900206565670594,8,0.21428571428571427
2025-02-14,SKU001,62,0,0,100.0,4,2,2025,14,0,0,101.0,110.0,77.0,102.0,93.28571428571429,91.57142857142857,22.111190874865947,9,0.21428571428571427
2025-02-15,SKU001,105,0,0,100.0,5,2,2025,15,1,0,62.0,128.0,107.0,142.0,86.42857142857143,90.5,23.46527322702728,10,0.21428571428571427
2025-02-16,SKU001,95,0,0,100.0,6,2,2025,16,1,0,105.0,74.0,99.0,94.0,83.14285714285714,90.35714285714286,17.534999015574172,11,0.21428571428571427
2025-02-17,SKU001,89,0,0,100.0,0,2,2025,17,0,0,95.0,70.0,89.0,75.0,86.14285714285714,90.07142857142857,17.506461392188488,12,0.21428571428571427
2025-02-18,SKU001,71,0,0,100.0,1,2,2025,18,0,0,89.0,72.0,105.0,72.0,88.85714285714286,90.07142857142857,15.99404651142163,13,0.21428571428571427
2025-02-19,SKU001,72,0,0,100.0,2,2,2025,19,0,0,71.0,98.0,64.0,74.0,88.71428571428571,87.64285714285714,16.173170022337093,0,0.21428571428571427
2025-02-20,SKU001,134,1,15,85.0,3,2,2025,20,0,0,72.0,101.0,88.0,105.0,85.0,88.21428571428571,16.663332999933196,0,0.21428571428571427
2025-02-21,SKU001,88,1,25,75.0,4,2,2025,21,0,0,134.0,62.0,110.0,132.0,89.71428571428571,91.5,24.682748940061146,0,0.21428571428571427
2025-02-22,SKU001,107,1,10,90.0,5,2,2025,22,1,0,88.0,105.0,128.0,180.0,93.42857142857143,89.92857142857143,21.578207701730946,0,0.21428571428571427
2025-02-23,SKU001,92,0,0,100.0,6,2,2025,23,1,0,107.0,95.0,74.0,98.0,93.71428571428571,88.42857142857143,21.769353731903824,1,0.21428571428571427
2025-02-24,SKU001,54,0,0,100.0,0,2,2025,24,0,0,92.0,89.0,70.0,95.0,93.28571428571429,89.71428571428571,21.769353731903827,2,0.21428571428571427
2025-02-25,SKU001,62,0,0,100.0,1,2,2025,25,0,0,54.0,71.0,72.0,84.0,88.28571428571429,88.57142857142857,26.436806953653782,3,0.21428571428571427
2025-02-26,SKU001,77,0,0,100.0,2,2,2025,26,0,0,62.0,72.0,98.0,90.0,87.0,87.85714285714286,27.610384519838345,4,0.21428571428571427
2025-02-27,SKU001,47,0,0,100.0,3,2,2025,27,0,0,77.0,134.0,101.0,64.0,87.71428571428571,86.35714285714286,27.219565791995233,5,0.21428571428571427
2025-02-28,SKU001,57,0,0,100.0,4,2,2025,28,0,0,47.0,88.0,62.0,77.0,75.28571428571429,82.5,21.90672869017102,6,0.21428571428571427
2025-03-01,SKU001,93,0,0,100.0,5,3,2025,1,1,0,57.0,107.0,105.0,107.0,70.85714285714286,82.14285714285714,22.04108717394688,7,0.21428571428571427
2025-03-02,SKU001,102,0,0,100.0,6,3,2025,2,1,0,93.0,92.0,95.0,99.0,68.85714285714286,81.28571428571429,18.578020808010198,8,0.21428571428571427
2025-03-03,SKU001,77,0,0,100.0,0,3,2025,3,0,0,102.0,54.0,89.0,89.0,70.28571428571429,81.78571428571429,20.894291770036876,9,0.21428571428571427
2025-03-04,SKU001,60,0,0,100.0,1,3,2025,4,0,0,77.0,62.0,71.0,105.0,73.57142857142857,80.92857142857143,19.679576069766217,10,0.21428571428571427
2025-03-05,SKU001,62,0,0,100.0,2,3,2025,5,0,0,60.0,77.0,72.0,64.0,73.28571428571429,80.14285714285714,19.88897756475756,11,0.21428571428571427
2025-03-06,SKU001,122,1,20,80.0,3,3,2025,6,0,0,62.0,47.0,134.0,88.0,71.14285714285714,79.42857142857143,20.227280023346168,11,0.21428571428571427
2025-03-07,SKU001,97,1,20,80.0,4,3,2025,7,0,0,122.0,57.0,88.0,110.0,81.85714285714286,78.57142857142857,24.68081962056476,11,0.21428571428571427
2025-03-08,SKU001,169,1,20,80.0,5,3,2025,8,1,1,97.0,93.0,107.0,128.0,87.57142857142857,79.21428571428571,22.500793636796654,11,0.21428571428571427
2025-03-09,SKU001,76,0,0,100.0,6,3,2025,9,1,0,169.0,102.0,92.0,74.0,98.42857142857143,83.64285714285714,38.32691457647446,12,0.21428571428571427
2025-03-10,SKU001,93,0,0,100.0,0,3,2025,10,0,0,76.0,77.0,54.0,70.0,94.71428571428571,82.5,39.173606274779196,13,0.21428571428571427
2025-03-11,SKU001,56,0,0,100.0,1,3,2025,11,0,0,93.0,60.0,62.0,72.0,97.0,85.28571428571429,38.42742076521214,0,0.21428571428571427
2025-03-12,SKU001,73,0,0,100.0,2,3,2025,12,0,0,56.0,62.0,77.0,98.0,96.42857142857143,84.85714285714286,39.09329500420379,1,0.21428571428571427
2025-03-13,SKU001,53,0,0,100.0,3,3,2025,13,0,0,73.0,122.0,47.0,101.0,98.0,84.57142857142857,37.674040576149025,2,0.21428571428571427
2025-03-14,SKU001,86,0,0,100.0,4,3,2025,14,0,0,53.0,97.0,57.0,62.0,88.14285714285714,85.0,39.33797389897178,3,0.21428571428571427
2025-03-15,SKU001,59,0,0,100.0,5,3,2025,15,1,0,86.0,169.0,93.0,105.0,86.57142857142857,87.07142857142857,39.14442124090877,4,0.21428571428571427
2025-03-16,SKU001,66,0,0,100.0,6,3,2025,16,1,0,59.0,76.0,102.0,95.0,70.85714285714286,84.64285714285714,15.442674330445305,5,0.21428571428571427
2025-03-17,SKU001,95,0,0,100.0,0,3,2025,17,0,0,66.0,93.0,77.0,89.0,69.42857142857143,82.07142857142857,15.349887544182605,6,0.21428571428571427
2025-03-18,SKU001,69,0,0,100.0,1,3,2025,18,0,0,95.0,56.0,60.0,71.0,69.71428571428571,83.35714285714286,15.871507864874289,7,0.21428571428571427
2025-03-19,SKU001,71,0,0,100.0,2,3,2025,19,0,0,69.0,73.0,62.0,72.0,71.57142857142857,84.0,14.71798381637414,8,0.21428571428571427
2025-03-20,SKU001,106,1,15,85.0,3,3,2025,20,0,0,71.0,53.0,122.0,134.0,71.28571428571429,84.64285714285714,14.705036390233753,8,0.21428571428571427
2025-03-21,SKU001,90,1,10,90.0,4,3,2025,21,0,0,106.0,86.0,97.0,88.0,78.85714285714286,83.5,17.160308577534092,8,0.21428571428571427
2025-03-22,SKU001,122,1,10,90.0,5,3,2025,22,1,0,90.0,59.0,169.0,107.0,79.42857142857143,83.0,17.501020378415472,8,0.21428571428571427
2025-03-23,SKU001,93,0,0,100.0,6,3,2025,23,1,0,122.0,66.0,76.0,92.0,88.42857142857143,79.64285714285714,21.078086115340472,9,0.21428571428571427
2025-03-24,SKU001,76,0,0,100.0,0,3,2025,24,0,0,93.0,95.0,93.0,54.0,92.28571428571429,80.85714285714286,18.616428996223227,10,0.21428571428571427
2025-03-25,SKU001,92,0,0,100.0,1,3,2025,25,0,0,76.0,69.0,56.0,62.0,89.57142857142857,79.64285714285714,19.518001458970506,11,0.21428571428571427
2025-03-26,SKU001,70,0,0,100.0,2,3,2025,26,0,0,92.0,71.0,73.0,77.0,92.85714285714286,82.21428571428571,17.286107827082297,12,0.21428571428571427
2025-03-27,SKU001,62,0,0,100.0,3,3,2025,27,0,0,70.0,106.0,53.0,47.0,92.71428571428571,82.0,17.499659860639788,13,0.21428571428571427
2025-03-28,SKU001,94,0,0,100.0,4,3,2025,28,0,0,62.0,90.0,86.0,57.0,86.42857142857143,82.64285714285714,19.696506821067953,0,0.21428571428571427
2025-03-29,SKU001,67,0,0,100.0,5,3,2025,29,1,0,94.0,122.0,59.0,93.0,87.0,83.21428571428571,19.87460691435167,1,0.21428571428571427
2025-03-30,SKU001,88,0,0,100.0,6,3,2025,30,1,0,67.0,93.0,66.0,102.0,79.14285714285714,83.78571428571429,13.61896436870989,2,0.21428571428571427
2025-03-31,SKU001,58,0,0,100.0,0,3,2025,31,0,0,88.0,76.0,95.0,77.0,78.42857142857143,85.35714285714286,12.88225061673543,3,0.21428571428571427
2025-04-01,SKU001,77,0,0,100.0,1,4,2025,1,0,0,58.0,92.0,69.0,60.0,75.85714285714286,82.71428571428571,15.060196672338792,4,0.21428571428571427
2025-04-02,SKU001,58,0,0,100.0,2,4,2025,2,0,0,77.0,70.0,71.0,62.0,73.71428571428571,83.28571428571429,13.350584078537421,5,0.21428571428571427
2025-04-03,SKU001,70,1,15,85.0,3,4,2025,3,0,0,58.0,62.0,106.0,122.0,72.0,82.35714285714286,14.617341299520549,5,0.21428571428571427
2025-04-04,SKU001,114,1,20,80.0,4,4,2025,4,0,0,70.0,94.0,90.0,97.0,73.14285714285714,79.78571428571429,14.005101111482881,5,0.21428571428571427
2025-04-05,SKU001,129,1,20,80.0,5,4,2025,5,1,0,114.0,67.0,122.0,169.0,76.0,81.5,19.807406022327456,5,0.21428571428571427
2025-04-06,SKU001,79,0,0,100.0,6,4,2025,6,1,0,129.0,88.0,93.0,76.0,84.85714285714286,82.0,27.485927135102923,6,0.21428571428571427
2025-04-07,SKU001,45,0,0,100.0,0,4,2025,7,0,0,79.0,58.0,76.0,93.0,83.57142857142857,81.0,27.52488051961434,7,0.21428571428571427
2025-04-08,SKU001,54,0,0,100.0,1,4,2025,8,0,0,45.0,77.0,92.0,56.0,81.71428571428571,78.78571428571429,29.87593393638811,8,0.21428571428571427
2025-04-09,SKU001,73,0,0,100.0,2,4,2025,9,0,0,54.0,58.0,70.0,73.0,78.42857142857143,76.07142857142857,31.690467246251107,9,0.21428571428571427
2025-04-10,SKU001,68,0,0,100.0,3,4,2025,10,0,0,73.0,70.0,62.0,53.0,80.57142857142857,76.28571428571429,30.566087650952532,10,0.21428571428571427
2025-04-11,SKU001,99,0,0,100.0,4,4,2025,11,0,0,68.0,114.0,94.0,86.0,80.28571428571429,76.71428571428571,30.690466954817754,11,0.21428571428571427
2025-04-12,SKU001,91,0,0,100.0,5,4,2025,12,1,0,99.0,129.0,67.0,59.0,78.14285714285714,77.07142857142857,28.38091243205881,12,0.21428571428571427
2025-04-13,SKU001,111,0,0,100.0,6,4,2025,13,1,0,91.0,79.0,88.0,66.0,72.71428571428571,78.78571428571429,19.17215242406108,13,0.21428571428571427
2025-04-14,SKU001,48,0,0,100.0,0,4,2025,14,0,0,111.0,45.0,58.0,95.0,77.28571428571429,80.42857142857143,24.101965934437015,0,0.21428571428571427
2025-04-15,SKU001,58,0,0,100.0,1,4,2025,15,0,0,48.0,54.0,77.0,69.0,77.71428571428571,79.71428571428571,23.45004822819693,1,0.21428571428571427
2025-04-16,SKU001,86,0,0,100.0,2,4,2025,16,0,0,58.0,73.0,58.0,71.0,78.28571428571429,78.35714285714286,22.816034462005625,2,0.21428571428571427
2025-04-17,SKU001,96,1,25,75.0,3,4,2025,17,0,0,86.0,68.0,70.0,106.0,80.14285714285714,80.35714285714286,22.843150479071895,2,0.21428571428571427
2025-04-18,SKU001,90,1,10,90.0,4,4,2025,18,0,0,96.0,99.0,114.0,90.0,84.14285714285714,82.21428571428571,22.813947279596036,2,0.21428571428571427
2025-04-19,SKU001,102,1,15,85.0,5,4,2025,19,1,0,90.0,91.0,129.0,122.0,82.85714285714286,80.5,22.07886297969594,2,0.21428571428571427
2025-04-20,SKU001,92,0,0,100.0,6,4,2025,20,1,0,102.0,111.0,79.0,93.0,84.42857142857143,78.57142857142857,23.121830542131484,3,0.21428571428571427
2025-04-21,SKU001,50,0,0,100.0,0,4,2025,21,0,0,92.0,48.0,45.0,76.0,81.71428571428571,79.5,20.44271904382487,4,0.21428571428571427
2025-04-22,SKU001,56,0,0,100.0,1,4,2025,22,0,0,50.0,58.0,54.0,92.0,82.0,79.85714285714286,19.899748742132346,5,0.21428571428571427
2025-04-23,SKU001,80,0,0,100.0,2,4,2025,23,0,0,56.0,86.0,73.0,70.0,81.71428571428571,80.0,20.311854385344205,6,0.21428571428571427
2025-04-24,SKU001,53,0,0,100.0,3,4,2025,24,0,0,80.0,96.0,68.0,62.0,80.85714285714286,80.5,20.227280023346083,7,0.21428571428571427
2025-04-25,SKU001,94,0,0,100.0,4,4,2025,25,0,0,53.0,90.0,99.0,94.0,74.71428571428571,79.42857142857143,21.359730692077953,8,0.21428571428571427
2025-04-26,SKU001,110,0,0,100.0,5,4,2025,26,1,0,94.0,102.0,91.0,67.0,75.28571428571429,79.07142857142857,21.883892750257285,9,0.21428571428571427
2025-04-27,SKU001,116,0,0,100.0,6,4,2025,27,1,0,110.0,92.0,111.0,88.0,76.42857142857143,80.42857142857143,23.64922227655098,10,0.21428571428571427
2025-04-28,SKU001,84,0,0,100.0,0,4,2025,28,0,0,116.0,50.0,48.0,58.0,79.85714285714286,80.78571428571429,27.679285705069347,11,0.21428571428571427
2025-04-29,SKU001,74,0,0,100.0,1,4,2025,29,0,0,84.0,56.0,58.0,77.0,84.71428571428571,83.35714285714286,24.349635765340693,12,0.21428571428571427
2025-04-30,SKU001,73,0,0,100.0,2,4,2025,30,0,0,74.0,80.0,86.0,58.0,87.28571428571429,84.5,21.607979125886747,13,0.21428571428571427
2025-05-01,SKU001,67,1,10,90.0,3,5,2025,1,0,1,73.0,53.0,96.0,70.0,86.28571428571429,83.57142857142857,22.156370684404923,13,0.21428571428571427
2025-05-02,SKU001,103,1,15,85.0,4,5,2025,2,0,0,67.0,94.0,90.0,114.0,88.28571428571429,81.5,19.06754909712896,13,0.21428571428571427
2025-05-03,SKU001,99,1,25,75.0,5,5,2025,3,1,0,103.0,110.0,102.0,129.0,89.57142857142857,82.42857142857143,19.80620393426536,13,0.21428571428571427
2025-05-04,SKU001,89,0,0,100.0,6,5,2025,4,1,0,99.0,116.0,92.0,79.0,88.0,82.21428571428571,18.29389697868286,0,0.21428571428571427
2025-05-05,SKU001,93,0,0,100.0,0,5,2025,5,0,0,89.0,84.0,50.0,45.0,84.14285714285714,82.0,13.667828057504998,1,0.21428571428571427
2025-05-06,SKU001,84,0,0,100.0,1,5,2025,6,0,0,93.0,74.0,56.0,54.0,85.42857142857143,85.07142857142857,14.069555108544739,2,0.21428571428571427
2025-05-07,SKU001,78,0,0,100.0,2,5,2025,7,0,0,84.0,73.0,80.0,73.0,86.85714285714286,87.07142857142857,13.196319833304011,3,0.21428571428571427
2025-05-08,SKU001,72,0,0,100.0,3,5,2025,8,0,0,78.0,67.0,53.0,68.0,87.57142857142857,86.92857142857143,12.434590770067302,4,0.21428571428571427
2025-05-09,SKU001,80,0,0,100.0,4,5,2025,9,0,0,72.0,103.0,94.0,99.0,88.28571428571429,88.28571428571429,11.131251587524057,5,0.21428571428571427
2025-05-10,SKU001,66,0,0,100.0,5,5,2025,10,1,0,80.0,99.0,110.0,91.0,85.0,87.28571428571429,9.30949336251244,6,0.21428571428571427
2025-05-11,SKU001,106,0,0,100.0,6,5,2025,11,1,0,66.0,89.0,116.0,111.0,80.28571428571429,84.14285714285714,9.393513466115538,7,0.21428571428571427
2025-05-12,SKU001,85,0,0,100.0,0,5,2025,12,0,0,106.0,93.0,84.0,48.0,82.71428571428571,83.42857142857143,13.375528471980441,8,0.21428571428571427
2025-05-13,SKU001,74,0,0,100.0,1,5,2025,13,0,0,85.0,84.0,74.0,58.0,81.57142857142857,83.5,12.673557023150433,9,0.21428571428571427
2025-05-14,SKU001,62,0,0,100.0,2,5,2025,14,0,0,74.0,78.0,73.0,86.0,80.14285714285714,83.5,12.915476135610433,10,0.21428571428571427
2025-05-15,SKU001,122,1,15,85.0,3,5,2025,15,0,0,62.0,72.0,67.0,96.0,77.85714285714286,82.71428571428571,14.656381675213145,10,0.21428571428571427
2025-05-16,SKU001,124,1,20,80.0,4,5,2025,16,0,0,122.0,80.0,103.0,90.0,85.0,86.64285714285714,21.7791949652261,10,0.21428571428571427
2025-05-17,SKU001,125,1,10,90.0,5,5,2025,17,1,0,124.0,66.0,99.0,102.0,91.28571428571429,88.14285714285714,26.030202238388817,10,0.21428571428571427
2025-05-18,SKU001,97,0,0,100.0,6,5,2025,18,1,0,125.0,106.0,89.0,92.0,99.71428571428571,90.0,26.03020223838874,11,0.21428571428571427
2025-05-19,SKU001,59,0,0,100.0,0,5,2025,19,0,0,97.0,85.0,93.0,50.0,98.42857142857143,90.57142857142857,25.8898766757531,12,0.21428571428571427
2025-05-20,SKU001,90,0,0,100.0,1,5,2025,20,0,0,59.0,74.0,84.0,56.0,94.71428571428571,88.14285714285714,29.719321917535186,13,0.21428571428571427
2025-05-21,SKU001,86,0,0,100.0,2,5,2025,21,0,0,90.0,62.0,78.0,80.0,97.0,88.57142857142857,28.44878439113566,0,0.21428571428571427
2025-05-22,SKU001,43,0,0,100.0,3,5,2025,22,0,0,86.0,122.0,72.0,53.0,100.42857142857143,89.14285714285714,24.730933011494667,1,0.21428571428571427
2025-05-23,SKU001,53,0,0,100.0,4,5,2025,23,0,0,43.0,124.0,80.0,94.0,89.14285714285714,87.07142857142857,30.580105577693022,2,0.21428571428571427
2025-05-24,SKU001,59,0,0,100.0,5,5,2025,24,1,0,53.0,125.0,66.0,110.0,79.0,85.14285714285714,28.815505085514857,3,0.21428571428571427
2025-05-25,SKU001,79,0,0,100.0,6,5,2025,25,1,0,59.0,97.0,106.0,116.0,69.57142857142857,84.64285714285714,20.990927745553588,4,0.21428571428571427
2025-05-26,SKU001,94,0,0,100.0,0,5,2025,26,0,0,79.0,59.0,85.0,84.0,67.0,82.71428571428571,17.953644012660448,5,0.21428571428571427
2025-05-27,SKU001,65,0,0,100.0,1,5,2025,27,0,0,94.0,90.0,74.0,74.0,72.0,83.35714285714286,20.099751242241847,6,0.21428571428571427
2025-05-28,SKU001,96,0,0,100.0,2,5,2025,28,0,0,65.0,86.0,62.0,73.0,68.42857142857143,82.71428571428571,18.527971132472075,7,0.21428571428571427
2025-05-29,SKU001,118,1,25,75.0,3,5,2025,29,0,0,96.0,43.0,122.0,67.0,69.85714285714286,85.14285714285714,20.399579827605784,7,0.21428571428571427
2025-05-30,SKU001,66,1,10,90.0,4,5,2025,30,0,0,118.0,53.0,124.0,103.0,80.57142857142857,84.85714285714286,23.415501580912444,7,0.21428571428571427
2025-05-31,SKU001,168,1,25,75.0,5,5,2025,31,1,0,66.0,59.0,125.0,99.0,82.42857142857143,80.71428571428571,21.282677955379086,7,0.21428571428571427
2025-06-01,SKU001,68,0,0,100.0,6,6,2025,1,1,0,168.0,79.0,97.0,89.0,98.0,83.78571428571429,36.04164258188007,8,0.21428571428571427
2025-06-02,SKU001,61,0,0,100.0,0,6,2025,2,0,0,68.0,94.0,59.0,93.0,96.42857142857143,81.71428571428571,37.228381390444206,9,0.21428571428571427
2025-06-03,SKU001,50,0,0,100.0,1,6,2025,3,0,0,61.0,65.0,90.0,84.0,91.71428571428571,81.85714285714286,39.600986038709806,10,0.21428571428571427
2025-06-04,SKU001,44,0,0,100.0,2,6,2025,4,0,0,50.0,96.0,86.0,78.0,89.57142857142857,79.0,41.64075384707121,11,0.21428571428571427
2025-06-05,SKU001,65,0,0,100.0,3,6,2025,5,0,0,44.0,118.0,43.0,72.0,82.14285714285714,76.0,44.819744798576465,12,0.21428571428571427
2025-06-06,SKU001,39,0,0,100.0,4,6,2025,6,0,0,65.0,66.0,53.0,80.0,74.57142857142857,77.57142857142857,42.149959046469434,13,0.21428571428571427
2025-06-07,SKU001,60,0,0,100.0,5,6,2025,7,1,0,39.0,168.0,59.0,66.0,70.71428571428571,76.57142857142857,44.248217612744206,0,0.21428571428571427
2025-06-08,SKU001,92,0,0,100.0,6,6,2025,8,1,0,60.0,68.0,79.0,106.0,55.285714285714285,76.64285714285714,11.0410489494782,1,0.21428571428571427
2025-06-09,SKU001,68,0,0,100.0,0,6,2025,9,0,0,92.0,61.0,94.0,85.0,58.714285714285715,77.57142857142857,17.490133272927682,2,0.21428571428571427
2025-06-10,SKU001,59,0,0,100.0,1,6,2025,10,0,0,68.0,50.0,65.0,74.0,59.714285714285715,75.71428571428571,17.83922910997291,3,0.21428571428571427
2025-06-11,SKU001,72,0,0,100.0,2,6,2025,11,0,0,59.0,44.0,96.0,62.0,61.0,75.28571428571429,17.33974240485353,4,0.21428571428571427
2025-06-12,SKU001,68,1,25,75.0,3,6,2025,12,0,0,72.0,65.0,118.0,122.0,65.0,73.57142857142857,15.93737745050945,4,0.21428571428571427
2025-06-13,SKU001,118,1,25,75.0,4,6,2025,13,0,0,68.0,39.0,66.0,124.0,65.42857142857143,70.0,15.977662979476102,4,0.21428571428571427
2025-06-14,SKU001,110,1,15,85.0,5,6,2025,14,1,0,118.0,60.0,168.0,125.0,76.71428571428571,73.71428571428571,21.23451816982819,4,0.21428571428571427
2025-06-15,SKU001,63,0,0,100.0,6,6,2025,15,1,0,110.0,92.0,68.0,97.0,83.85714285714286,69.57142857142857,23.01034963828643,5,0.21428571428571427
2025-06-16,SKU001,70,0,0,100.0,0,6,2025,16,0,0,63.0,68.0,61.0,59.0,79.71428571428571,69.21428571428571,23.893613412474092,6,0.21428571428571427
2025-06-17,SKU001,37,0,0,100.0,1,6,2025,17,0,0,70.0,59.0,50.0,90.0,80.0,69.85714285714286,23.741665204165155,7,0.21428571428571427
2025-06-18,SKU001,47,0,0,100.0,2,6,2025,18,0,0,37.0,72.0,44.0,86.0,76.85714285714286,68.92857142857143,28.050125201316398,8,0.21428571428571427
2025-06-19,SKU001,54,0,0,100.0,3,6,2025,19,0,0,47.0,68.0,65.0,43.0,73.28571428571429,69.14285714285714,30.274930694742007,9,0.21428571428571427
2025-06-20,SKU001,64,0,0,100.0,4,6,2025,20,0,0,54.0,118.0,39.0,53.0,71.28571428571429,68.35714285714286,31.132588958165677,10,0.21428571428571427
2025-06-21,SKU001,42,0,0,100.0,5,6,2025,21,1,0,64.0,110.0,60.0,59.0,63.57142857142857,70.14285714285714,23.34421514963373,11,0.21428571428571427
2025-06-22,SKU001,64,0,0,100.0,6,6,2025,22,1,0,42.0,63.0,92.0,79.0,53.857142857142854,68.85714285714286,12.375090187262058,12,0.21428571428571427
2025-06-23,SKU001,79,0,0,100.0,0,6,2025,23,0,0,64.0,70.0,68.0,94.0,54.0,66.85714285714286,12.503332889007867,13,0.21428571428571427
2025-06-24,SKU001,47,0,0,100.0,1,6,2025,24,0,0,79.0,37.0,59.0,65.0,55.285714285714285,67.64285714285714,14.693698033673272,0,0.21428571428571427
2025-06-25,SKU001,77,0,0,100.0,2,6,2025,25,0,0,47.0,47.0,72.0,96.0,56.714285714285715,66.78571428571429,13.009154286044362,1,0.21428571428571427
2025-06-26,SKU001,53,1,15,85.0,3,6,2025,26,0,0,77.0,54.0,68.0,118.0,61.0,67.14285714285714,14.165686240584172,1,0.21428571428571427
2025-06-27,SKU001,41,1,10,90.0,4,6,2025,27,0,0,53.0,64.0,118.0,66.0,60.857142857142854,66.07142857142857,14.252819269985372,1,0.21428571428571427
2025-06-28,SKU001,103,1,15,85.0,5,6,2025,28,1,0,41.0,42.0,110.0,168.0,57.57142857142857,60.57142857142857,15.956786882673414,1,0.21428571428571427
2025-06-29,SKU001,65,0,0,100.0,6,6,2025,29,1,0,103.0,64.0,63.0,68.0,66.28571428571429,60.07142857142857,21.66959687145645,2,0.21428571428571427
2025-06-30,SKU001,52,0,0,100.0,0,6,2025,30,0,0,65.0,79.0,70.0,61.0,66.42857142857143,60.214285714285715,21.655308378141086,3,0.21428571428571427
2025-07-01,SKU001,51,0,0,100.0,1,7,2025,1,0,0,52.0,47.0,37.0,50.0,62.57142857142857,58.92857142857143,21.446500436024277,4,0.21428571428571427
2025-07-02,SKU001,59,0,0,100.0,2,7,2025,2,0,0,51.0,77.0,47.0,44.0,63.142857142857146,59.92857142857143,21.01133480948316,5,0.21428571428571427
2025-07-03,SKU001,83,0,0,100.0,3,7,2025,3,0,0,59.0,53.0,54.0,65.0,60.57142857142857,60.785714285714285,20.115144732739488,6,0.21428571428571427
2025-07-04,SKU001,67,0,0,100.0,4,7,2025,4,0,0,83.0,41.0,64.0,39.0,64.85714285714286,62.857142857142854,21.3886930520824,7,0.21428571428571427
2025-07-05,SKU001,45,0,0,100.0,5,7,2025,5,1,0,67.0,103.0,42.0,60.0,68.57142857142857,63.07142857142857,18.63560340546342,8,0.21428571428571427
2025-07-06,SKU001,63,0,0,100.0,6,7,2025,6,1,0,45.0,65.0,64.0,92.0,60.285714285714285,63.285714285714285,12.737271891504273,9,0.21428571428571427
2025-07-07,SKU001,85,0,0,100.0,0,7,2025,7,0,0,63.0,52.0,79.0,68.0,60.0,63.214285714285715,12.635927614016964,10,0.21428571428571427
2025-07-08,SKU001,55,0,0,100.0,1,7,2025,8,0,0,85.0,51.0,47.0,59.0,64.71428571428571,63.642857142857146,15.074418570482333,11,0.21428571428571427
2025-07-09,SKU001,60,0,0,100.0,2,7,2025,9,0,0,55.0,59.0,77.0,72.0,65.28571428571429,64.21428571428571,14.534032311719358,12,0.21428571428571427
2025-07-10,SKU001,92,1,15,85.0,3,7,2025,10,0,0,60.0,83.0,53.0,68.0,65.42857142857143,63.0,14.466710555123486,12,0.21428571428571427
2025-07-11,SKU001,56,1,15,85.0,4,7,2025,11,0,0,92.0,67.0,41.0,118.0,66.71428571428571,65.78571428571429,16.539994817757197,12,0.21428571428571427
